timestamp_utc,combo_id,lane,priority,dataset,system_version,hydrological_model,product_type,probe_date,status,ok,error_class,error_message,bytes,source,output_path,request_json
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2026-02-16,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2026-02-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""16""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2026""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2022-12-26,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2022-12-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""12""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2022""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2020-05-03,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2020-05-03.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""03""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""05""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2020""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2020-10-30,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2020-10-30.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""30""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""10""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2020""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2021-04-28,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2021-04-28.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""28""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""04""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2021-10-25,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2021-10-25.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""25""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""10""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2022-04-23,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2022-04-23.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""23""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""04""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2022""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2022-10-20,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2022-10-20.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""20""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""10""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2022""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__lisflood__ensemble_perturbed_forecasts,forecast,P2,cems-glofas-forecast,operational,lisflood,ensemble_perturbed_forecasts,2023-04-18,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__lisflood__ensemble_perturbed_forecasts/2023-04-18.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""18""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""04""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2023""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__htessel_lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,htessel_lisflood,consolidated,1979-09-28,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__htessel_lisflood__consolidated/1979-09-28.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""28""], ""hmonth"": [""09""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__htessel_lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,htessel_lisflood,consolidated,2021-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__htessel_lisflood__consolidated/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__htessel_lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,htessel_lisflood,consolidated,2022-07-31,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__htessel_lisflood__consolidated/2022-07-31.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""31""], ""hmonth"": [""07""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2022""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__htessel_lisflood__intermediate,historical,P2,cems-glofas-historical,version_4_0,htessel_lisflood,intermediate,1979-09-28,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__htessel_lisflood__intermediate/1979-09-28.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""28""], ""hmonth"": [""09""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1979""], ""product_type"": [""intermediate""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__htessel_lisflood__intermediate,historical,P2,cems-glofas-historical,version_4_0,htessel_lisflood,intermediate,2021-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__htessel_lisflood__intermediate/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__htessel_lisflood__intermediate,historical,P2,cems-glofas-historical,version_4_0,htessel_lisflood,intermediate,2022-07-31,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__htessel_lisflood__intermediate/2022-07-31.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""31""], ""hmonth"": [""07""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2022""], ""product_type"": [""intermediate""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1979-09-28,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1979-09-28.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""28""], ""hmonth"": [""09""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,2021-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,2022-07-31,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/2022-07-31.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""31""], ""hmonth"": [""07""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2022""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,2023-03-27,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/2023-03-27.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""27""], ""hmonth"": [""03""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2023""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1979-01-01,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1979-01-01.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""01""], ""hmonth"": [""01""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,2026-02-15,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/2026-02-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""15""], ""hmonth"": [""02""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2026""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,2002-07-25,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/2002-07-25.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""25""], ""hmonth"": [""07""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2002""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1979-09-27,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1979-09-27.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""27""], ""hmonth"": [""09""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1979-09-29,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1979-09-29.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""29""], ""hmonth"": [""09""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1979-06-30,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1979-06-30.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""30""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1979-12-27,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1979-12-27.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""27""], ""hmonth"": [""12""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1980-06-24,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1980-06-24.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""24""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1980""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1980-12-21,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1980-12-21.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""21""], ""hmonth"": [""12""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1980""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1981-06-19,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1981-06-19.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""19""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1981""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1981-12-16,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1981-12-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""16""], ""hmonth"": [""12""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1981""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__consolidated,historical,P2,cems-glofas-historical,version_4_0,lisflood,consolidated,1982-06-14,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__consolidated/1982-06-14.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""14""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1982""], ""product_type"": [""consolidated""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__intermediate,historical,P2,cems-glofas-historical,version_4_0,lisflood,intermediate,1979-09-28,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__intermediate/1979-09-28.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""28""], ""hmonth"": [""09""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""intermediate""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__intermediate,historical,P2,cems-glofas-historical,version_4_0,lisflood,intermediate,2021-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__intermediate/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__historical__version_4_0__lisflood__intermediate,historical,P2,cems-glofas-historical,version_4_0,lisflood,intermediate,2022-07-31,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P2__historical__version_4_0__lisflood__intermediate/2022-07-31.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""31""], ""hmonth"": [""07""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2022""], ""product_type"": [""intermediate""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,reforecast,P2,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2021-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,reforecast,P2,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2023-03-27,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2023-03-27.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""27""], ""hmonth"": [""03""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2023""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,reforecast,P2,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,1999-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/1999-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1999""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:28Z,P2__reforecast__version_4_0__lisflood__control_reforecast,reforecast,P2,cems-glofas-reforecast,version_4_0,lisflood,control_reforecast,2021-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P2__reforecast__version_4_0__lisflood__control_reforecast/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
